x y s dx dy
1494.28 2941.57 3828.93 -0.0324575 0.999473
1493.32 2941.54 3829.89 -0.0328223 0.999461
1492.36 2941.51 3830.85 -0.0329767 0.999456
1491.4 2941.47 3831.81 -0.0329207 0.999458
1490.44 2941.44 3832.77 -0.0326542 0.999467
1489.48 2941.41 3833.73 -0.0321774 0.999482
1488.52 2941.38 3834.69 -0.0314901 0.999504
1487.56 2941.35 3835.65 -0.0305923 0.999532
1486.6 2941.32 3836.61 -0.029484 0.999565
1485.64 2941.29 3837.57 -0.0281651 0.999603
1484.68 2941.26 3838.53 -0.0266357 0.999645
1483.72 2941.24 3839.49 -0.0248958 0.99969
1482.76 2941.22 3840.45 -0.0229452 0.999737
1481.8 2941.19 3841.41 -0.0207853 0.999784
1480.84 2941.17 3842.37 -0.0185549 0.999828
1479.88 2941.16 3843.33 -0.0165164 0.999864
1478.92 2941.14 3844.29 -0.0146989 0.999892
1477.96 2941.13 3845.25 -0.0131025 0.999914
1477 2941.11 3846.21 -0.0117271 0.999931
1476.04 2941.1 3847.17 -0.0105729 0.999944
1475.08 2941.09 3848.13 -0.00963963 0.999954
1474.12 2941.08 3849.09 -0.00892746 0.99996
1473.16 2941.07 3850.05 -0.00843634 0.999964
1472.2 2941.07 3851.01 -0.00816627 0.999967
1471.24 2941.06 3851.97 -0.00811724 0.999967
1470.28 2941.05 3852.93 -0.00828925 0.999966
1469.32 2941.04 3853.89 -0.00868229 0.999962
1468.36 2941.03 3854.85 -0.00928112 0.999957
1467.39 2941.02 3855.81 -0.009911 0.999951
1466.43 2941.01 3856.77 -0.0104605 0.999945
1465.47 2941 3857.74 -0.0109277 0.99994
1464.51 2940.99 3858.7 -0.0113128 0.999936
1463.55 2940.98 3859.66 -0.0116156 0.999933
1462.59 2940.97 3860.62 -0.0118362 0.99993
1461.63 2940.96 3861.58 -0.0119746 0.999928
1460.67 2940.95 3862.54 -0.0120308 0.999928
1459.71 2940.94 3863.5 -0.0120048 0.999928
1458.75 2940.93 3864.46 -0.0118966 0.999929
1457.79 2940.92 3865.42 -0.0117062 0.999931
1456.83 2940.9 3866.38 -0.0114335 0.999935
1455.87 2940.89 3867.34 -0.0110786 0.999939
1454.91 2940.88 3868.3 -0.0106816 0.999943
1453.95 2940.87 3869.26 -0.0103678 0.999946
1452.99 2940.86 3870.22 -0.0101619 0.999948
1452.03 2940.85 3871.18 -0.0100637 0.999949
1451.07 2940.84 3872.14 -0.0100734 0.999949
1450.11 2940.83 3873.1 -0.0101909 0.999948
1449.15 2940.82 3874.06 -0.0104162 0.999946
1448.19 2940.81 3875.02 -0.0107492 0.999942
1447.23 2940.8 3875.98 -0.0111901 0.999937
1446.27 2940.79 3876.94 -0.0117388 0.999931
1445.31 2940.78 3877.9 -0.0123953 0.999923
1444.35 2940.77 3878.86 -0.0131596 0.999913
1443.39 2940.76 3879.82 -0.0140316 0.999902
1442.43 2940.74 3880.78 -0.0150023 0.999887
1441.47 2940.73 3881.74 -0.015855 0.999874
1440.51 2940.71 3882.7 -0.0163686 0.999866
1439.55 2940.7 3883.66 -0.0165333 0.999863
1438.59 2940.68 3884.62 -0.0163491 0.999866
1437.63 2940.67 3885.58 -0.0158159 0.999875
1436.67 2940.65 3886.54 -0.0149337 0.999888
1435.71 2940.64 3887.5 -0.0137025 0.999906
1434.75 2940.62 3888.46 -0.0121222 0.999927
1433.79 2940.61 3889.43 -0.0101928 0.999948
1432.83 2940.6 3890.39 -0.00791417 0.999969
1431.87 2940.59 3891.35 -0.00528636 0.999986
1430.91 2940.59 3892.31 -0.00230934 0.999997
1429.95 2940.59 3893.27 0.00101683 0.999999
1428.99 2940.59 3894.23 0.00459752 0.999989
1428.03 2940.59 3895.19 0.0079264 0.999969
1427.07 2940.6 3896.15 0.0108347 0.999941
1426.11 2940.61 3897.11 0.0133224 0.999911
1425.15 2940.62 3898.07 0.0153894 0.999882
1424.18 2940.64 3899.03 0.017036 0.999855
1423.22 2940.65 3899.99 0.0182621 0.999833
1422.26 2940.67 3900.95 0.0190679 0.999818
1421.3 2940.69 3901.91 0.0194534 0.999811
1420.34 2940.71 3902.87 0.0194186 0.999811
1419.38 2940.73 3903.83 0.0189636 0.99982
1418.42 2940.75 3904.79 0.0181058 0.999836
1417.46 2940.76 3905.75 0.017138 0.999853
1416.5 2940.78 3906.71 0.016301 0.999867
1415.54 2940.79 3907.67 0.015602 0.999878
1414.58 2940.81 3908.63 0.0150412 0.999887
1413.62 2940.82 3909.59 0.0146184 0.999893
1412.66 2940.84 3910.55 0.0143338 0.999897
1411.7 2940.85 3911.51 0.0141872 0.999899
1410.74 2940.87 3912.47 0.0141787 0.999899
1409.78 2940.88 3913.43 0.0143084 0.999898
1408.82 2940.89 3914.39 0.0145761 0.999894
1407.86 2940.91 3915.35 0.0149813 0.999888
1406.9 2940.92 3916.31 0.0154397 0.999881
1405.94 2940.94 3917.27 0.0157854 0.999875
1404.98 2940.95 3918.23 0.015999 0.999872
1404.02 2940.97 3919.19 0.0160806 0.999871
1403.06 2940.98 3920.15 0.0160301 0.999872
1402.1 2941 3921.11 0.0158476 0.999874
1401.14 2941.01 3922.07 0.015533 0.999879
1400.18 2941.03 3923.04 0.0150863 0.999886
1399.22 2941.04 3924 0.0145077 0.999895
1398.26 2941.06 3924.96 0.013797 0.999905
1397.3 2941.07 3925.92 0.0129542 0.999916
1396.34 2941.08 3926.88 0.0120463 0.999927
1395.38 2941.09 3927.84 0.0114178 0.999935
1394.42 2941.1 3928.8 0.0111794 0.999938
1393.46 2941.12 3929.76 0.011331 0.999936
1392.5 2941.13 3930.72 0.0118727 0.99993
1391.54 2941.14 3931.68 0.0128045 0.999918
1390.58 2941.15 3932.64 0.0141264 0.9999
1389.62 2941.16 3933.6 0.0158385 0.999875
1388.66 2941.18 3934.56 0.0179407 0.999839
1387.7 2941.2 3935.52 0.0204331 0.999791
1386.74 2941.22 3936.48 0.0233155 0.999728
1385.78 2941.24 3937.44 0.0265654 0.999647
1384.82 2941.26 3938.4 0.0298264 0.999555
1383.86 2941.29 3939.36 0.032815 0.999461
1382.9 2941.32 3940.32 0.0355232 0.999369
1381.94 2941.36 3941.28 0.0379512 0.99928
1380.98 2941.39 3942.24 0.040099 0.999196
1380.02 2941.43 3943.2 0.0419666 0.999119
1379.06 2941.47 3944.16 0.0435542 0.999051
1378.1 2941.51 3945.12 0.0448618 0.998993
1377.14 2941.56 3946.08 0.0458895 0.998947
1376.18 2941.6 3947.04 0.0466374 0.998912
1375.22 2941.65 3948 0.0471055 0.99889
1374.26 2941.69 3948.96 0.0472939 0.998881
1373.3 2941.74 3949.92 0.0472025 0.998885
1372.34 2941.78 3950.88 0.0468314 0.998903
1371.39 2941.83 3951.84 0.0461806 0.998933
1370.43 2941.87 3952.8 0.045254 0.998976
1369.47 2941.92 3953.77 0.044217 0.999022
1368.51 2941.96 3954.73 0.0432928 0.999062
1367.55 2942 3955.69 0.042497 0.999097
1366.59 2942.04 3956.65 0.0418297 0.999125
1365.63 2942.08 3957.61 0.0412909 0.999147
1364.67 2942.12 3958.57 0.0408805 0.999164
1363.71 2942.16 3959.53 0.0405986 0.999176
1362.75 2942.2 3960.49 0.0404452 0.999182
1361.79 2942.24 3961.45 0.0404203 0.999183
1360.83 2942.28 3962.41 0.040524 0.999179
1359.87 2942.31 3963.37 0.0407561 0.999169
1358.91 2942.35 3964.33 0.0411168 0.999154
1357.95 2942.39 3965.29 0.041606 0.999134
1356.99 2942.43 3966.25 0.0422237 0.999108
1356.03 2942.47 3967.21 0.04297 0.999076
1355.07 2942.52 3968.17 0.0438443 0.999038
1354.12 2942.56 3969.13 0.0447476 0.998998
1353.16 2942.6 3970.09 0.0454493 0.998967
1352.2 2942.64 3971.05 0.0459167 0.998945
1351.24 2942.69 3972.01 0.0461499 0.998935
1350.28 2942.73 3972.97 0.0461489 0.998935
1349.32 2942.78 3973.93 0.0459137 0.998945
1348.36 2942.82 3974.89 0.0454443 0.998967
1347.4 2942.86 3975.85 0.0447406 0.998999
1346.44 2942.91 3976.81 0.0438028 0.99904
1345.48 2942.95 3977.77 0.0426309 0.999091
1344.52 2942.99 3978.73 0.0412248 0.99915
1343.56 2943.03 3979.69 0.0395847 0.999216
1342.6 2943.07 3980.65 0.0377106 0.999289
1341.64 2943.1 3981.61 0.0356026 0.999366
1340.68 2943.14 3982.57 0.0332608 0.999447
1339.72 2943.17 3983.53 0.0306853 0.999529
1338.76 2943.2 3984.49 0.0280424 0.999607
1337.8 2943.23 3985.46 0.0260262 0.999661
1336.84 2943.25 3986.42 0.0248175 0.999692
1335.88 2943.28 3987.38 0.0244161 0.999702
1334.92 2943.3 3988.34 0.024822 0.999692
1333.96 2943.32 3989.3 0.0260352 0.999661
1333 2943.35 3990.26 0.0280561 0.999606
1332.04 2943.37 3991.22 0.030885 0.999523
1331.08 2943.4 3992.18 0.0345224 0.999404
1330.12 2943.44 3993.14 0.0389688 0.99924
1329.16 2943.48 3994.1 0.0442246 0.999022
1328.2 2943.52 3995.06 0.0502899 0.998735
1327.24 2943.57 3996.02 0.0571645 0.998365
1326.28 2943.62 3996.98 0.0648475 0.997895
1325.32 2943.68 3997.94 0.0733373 0.997307
1324.37 2943.75 3998.9 0.0826312 0.99658
1323.41 2943.83 3999.86 0.0925813 0.995705
1322.46 2943.92 4000.82 0.102066 0.994778
1321.5 2944.02 4001.78 0.110562 0.993869
1320.55 2944.13 4002.74 0.118069 0.993005
1319.59 2944.24 4003.7 0.124589 0.992208
1318.64 2944.36 4004.66 0.130125 0.991498
1317.69 2944.48 4005.62 0.13468 0.990889
1316.74 2944.61 4006.58 0.138257 0.990396
1315.79 2944.75 4007.54 0.140858 0.99003
1314.84 2944.88 4008.5 0.142485 0.989797
1313.88 2945.02 4009.46 0.14314 0.989702
1312.93 2945.16 4010.43 0.142822 0.989748
1311.98 2945.29 4011.39 0.141531 0.989934
1311.03 2945.43 4012.35 0.139326 0.990247
1310.08 2945.56 4013.31 0.136885 0.990587
1309.13 2945.69 4014.27 0.134646 0.990894
1308.18 2945.82 4015.23 0.132618 0.991167
1307.22 2945.95 4016.19 0.130799 0.991409
1306.27 2946.08 4017.15 0.12919 0.99162
1305.32 2946.2 4018.11 0.127793 0.991801
1304.37 2946.32 4019.07 0.126606 0.991953
1303.41 2946.44 4020.03 0.12563 0.992077
1302.46 2946.57 4020.99 0.124865 0.992174
1301.51 2946.69 4021.95 0.124311 0.992243
1300.56 2946.8 4022.91 0.123969 0.992286
1299.6 2946.92 4023.87 0.123838 0.992302
1298.65 2947.04 4024.83 0.123916 0.992293
1297.7 2947.16 4025.79 0.124162 0.992262
1296.75 2947.28 4026.75 0.124541 0.992214
1295.79 2947.4 4027.71 0.125051 0.99215
1294.84 2947.52 4028.67 0.125691 0.992069
1293.89 2947.64 4029.63 0.126463 0.991971
1292.94 2947.76 4030.59 0.127366 0.991856
1291.98 2947.88 4031.55 0.1284 0.991722
1291.03 2948.01 4032.51 0.129565 0.991571
1290.08 2948.13 4033.47 0.13086 0.991401
1289.13 2948.26 4034.43 0.132286 0.991212
1288.17 2948.39 4035.39 0.133843 0.991003
1287.22 2948.51 4036.36 0.13553 0.990773
1286.27 2948.64 4037.32 0.137335 0.990525
1285.32 2948.78 4038.28 0.138881 0.990309
1284.37 2948.91 4039.24 0.139719 0.990191
1283.42 2949.04 4040.2 0.139823 0.990177
1282.47 2949.18 4041.16 0.139193 0.990265
1281.51 2949.31 4042.12 0.137829 0.990456
1280.56 2949.44 4043.08 0.135731 0.990746
1279.61 2949.57 4044.04 0.132897 0.99113
1278.66 2949.7 4045 0.129326 0.991602
1277.71 2949.83 4045.96 0.125016 0.992155
1276.75 2949.95 4046.92 0.119967 0.992778
1275.8 2950.06 4047.88 0.114176 0.993461
1274.85 2950.17 4048.84 0.107643 0.99419
1273.89 2950.27 4049.8 0.100374 0.99495
1272.94 2950.37 4050.76 0.0929159 0.995674
1271.98 2950.46 4051.72 0.0861572 0.996282
1271.03 2950.54 4052.68 0.0801805 0.99678
1270.07 2950.62 4053.64 0.0749871 0.997185
1269.11 2950.69 4054.6 0.0705779 0.997506
1268.15 2950.76 4055.56 0.0669535 0.997756
1267.2 2950.82 4056.52 0.064114 0.997943
1266.24 2950.89 4057.48 0.0620595 0.998072
1265.28 2950.94 4058.44 0.06079 0.998151
1264.32 2951 4059.4 0.0603054 0.99818
1263.36 2951.06 4060.36 0.0606057 0.998162
1262.4 2951.12 4061.32 0.0616909 0.998095
1261.44 2951.18 4062.29 0.0635358 0.99798
1260.48 2951.24 4063.25 0.0656204 0.997845
1259.53 2951.3 4064.21 0.0674566 0.997722
1258.57 2951.37 4065.17 0.0690253 0.997615
1257.61 2951.43 4066.13 0.0703267 0.997524
1256.65 2951.5 4067.09 0.0713607 0.997451
1255.69 2951.57 4068.05 0.0721274 0.997395
1254.74 2951.64 4069.01 0.0726268 0.997359
1253.78 2951.71 4069.97 0.0728588 0.997342
1252.82 2951.78 4070.93 0.0728234 0.997345
1251.86 2951.85 4071.89 0.0725207 0.997367
1250.9 2951.92 4072.85 0.0719506 0.997408
1249.95 2951.99 4073.81 0.0711131 0.997468
1248.99 2952.06 4074.77 0.070044 0.997544
1248.03 2952.12 4075.73 0.0690768 0.997611
1247.07 2952.19 4076.69 0.0683924 0.997659
1246.12 2952.26 4077.65 0.0679926 0.997686
1245.16 2952.32 4078.61 0.0678775 0.997694
1244.2 2952.39 4079.57 0.068047 0.997682
1243.24 2952.45 4080.53 0.0685011 0.997651
1242.28 2952.52 4081.49 0.0692398 0.9976
1241.33 2952.58 4082.45 0.070263 0.997529
1240.37 2952.65 4083.41 0.0715705 0.997436
1239.41 2952.72 4084.37 0.0731622 0.99732
1238.45 2952.79 4085.33 0.0750379 0.997181
1237.49 2952.86 4086.29 0.0771974 0.997016
1236.54 2952.94 4087.25 0.0794817 0.996836
1235.58 2953.01 4088.21 0.081126 0.996704
1234.62 2953.09 4089.17 0.0819007 0.99664
1233.66 2953.17 4090.14 0.0818061 0.996648
1232.71 2953.25 4091.1 0.0808421 0.996727
1231.75 2953.33 4092.06 0.0790082 0.996874
1230.79 2953.4 4093.02 0.0763036 0.997085
1229.83 2953.47 4093.98 0.0727273 0.997352
1228.88 2953.54 4094.94 0.0682779 0.997666
1227.92 2953.61 4095.9 0.0629541 0.998016
1226.96 2953.67 4096.86 0.0567546 0.998388
1226 2953.72 4097.82 0.0496784 0.998765
1225.04 2953.77 4098.78 0.0417257 0.999129
1224.08 2953.81 4099.74 0.0332891 0.999446
1223.13 2953.84 4100.7 0.0253937 0.999678
1222.17 2953.87 4101.66 0.0182063 0.999834
1221.21 2953.89 4102.62 0.0117278 0.999931
1220.25 2953.9 4103.58 0.00595873 0.999982
1219.29 2953.9 4104.54 0.000899159 1
1218.33 2953.9 4105.5 -0.00345117 0.999994
1217.37 2953.9 4106.46 -0.0070927 0.999975
1216.4 2953.89 4107.42 -0.0100259 0.99995
1215.44 2953.88 4108.38 -0.0122514 0.999925
1214.48 2953.87 4109.34 -0.0137696 0.999905
1213.52 2953.86 4110.3 -0.0145809 0.999894
1212.56 2953.85 4111.26 -0.0146854 0.999892
1211.6 2953.83 4112.22 -0.0140832 0.999901
1210.64 2953.82 4113.18 -0.0127741 0.999918
1209.68 2953.81 4114.14 -0.0107661 0.999942
1208.72 2953.79 4115.1 -0.00843082 0.999964
1207.76 2953.79 4116.07 -0.00628535 0.99998
1206.8 2953.78 4117.03 -0.00436809 0.99999
1205.84 2953.78 4117.99 -0.00267916 0.999996
1204.88 2953.77 4118.95 -0.00121864 0.999999
1203.92 2953.77 4119.91 1.33835e-05 1
1202.96 2953.77 4120.87 0.00101685 0.999999
1202 2953.77 4121.83 0.00179171 0.999998
1201.04 2953.78 4122.79 0.00233792 0.999997
1200.08 2953.78 4123.75 0.00265546 0.999996
1199.12 2953.78 4124.71 0.00274429 0.999996
1198.16 2953.78 4125.67 0.00260442 0.999997
1197.2 2953.79 4126.63 0.00223582 0.999998
1196.23 2953.79 4127.59 0.00163849 0.999999
1195.27 2953.79 4128.55 0.000812442 1
1194.31 2953.79 4129.51 -0.000226341 1
1193.35 2953.79 4130.47 -0.00124221 0.999999
1192.39 2953.79 4131.43 -0.00205552 0.999998
1191.43 2953.79 4132.39 -0.00266173 0.999996
1190.47 2953.78 4133.35 -0.00306086 0.999995
1189.51 2953.78 4134.31 -0.00325292 0.999995
1188.55 2953.78 4135.27 -0.00323792 0.999995
1187.59 2953.77 4136.23 -0.00301587 0.999995
1186.63 2953.77 4137.19 -0.00258679 0.999997
1185.67 2953.77 4138.15 -0.0019507 0.999998
1184.71 2953.77 4139.11 -0.00110761 0.999999
1183.75 2953.77 4140.07 -5.75663e-05 1
1182.79 2953.77 4141.03 0.00119941 0.999999
1181.83 2953.77 4141.99 0.00266328 0.999996
1180.87 2953.77 4142.95 0.00433398 0.999991
1179.91 2953.77 4143.91 0.00621145 0.999981
1178.95 2953.78 4144.87 0.00821794 0.999966
1177.99 2953.79 4145.83 0.00983667 0.999952
1177.03 2953.8 4146.8 0.0108569 0.999941
1176.07 2953.81 4147.76 0.0112781 0.999936
1175.11 2953.82 4148.72 0.0111003 0.999938
1174.15 2953.83 4149.68 0.0103235 0.999947
1173.19 2953.84 4150.64 0.00894765 0.99996
1172.23 2953.85 4151.6 0.00697243 0.999976
1171.27 2953.85 4152.56 0.00439761 0.99999
1170.3 2953.86 4153.52 0.00122294 0.999999
1169.34 2953.86 4154.48 -0.00255187 0.999997
1168.38 2953.86 4155.44 -0.00692699 0.999976
1167.42 2953.85 4156.4 -0.0119025 0.999929
1166.46 2953.84 4157.36 -0.0174782 0.999847
1165.5 2953.82 4158.32 -0.0236537 0.99972
1164.54 2953.8 4159.28 -0.0304281 0.999537
1163.58 2953.77 4160.24 -0.0374811 0.999297
1162.63 2953.73 4161.2 -0.0437531 0.999042
1161.67 2953.69 4162.16 -0.0490251 0.998798
1160.71 2953.65 4163.12 -0.053298 0.998579
1159.75 2953.59 4164.08 -0.0565728 0.998398
1158.79 2953.54 4165.04 -0.0588505 0.998267
1157.83 2953.48 4166 -0.0601318 0.99819
1156.87 2953.43 4166.96 -0.0604173 0.998173
1155.91 2953.37 4167.92 -0.0597071 0.998216
1154.95 2953.31 4168.88 -0.0580398 0.998314
1154 2953.25 4169.84 -0.0561112 0.998425
1153.04 2953.2 4170.8 -0.0545225 0.998513
1152.08 2953.15 4171.76 -0.0532938 0.998579
1151.12 2953.1 4172.72 -0.0524251 0.998625
1150.16 2953.05 4173.68 -0.0519165 0.998651
1149.2 2953 4174.65 -0.051768 0.998659
1148.24 2952.95 4175.61 -0.0519798 0.998648
1147.28 2952.9 4176.57 -0.0525519 0.998618
1146.32 2952.85 4177.53 -0.0534841 0.998569
1145.37 2952.8 4178.49 -0.0546215 0.998507
1144.41 2952.74 4179.45 -0.0554296 0.998463
1143.45 2952.69 4180.41 -0.0557935 0.998442
1142.49 2952.64 4181.37 -0.0557132 0.998447
1141.53 2952.58 4182.33 -0.0551887 0.998476
1140.57 2952.53 4183.29 -0.0542202 0.998529
1139.61 2952.48 4184.25 -0.0528075 0.998605
1138.65 2952.43 4185.21 -0.0509507 0.998701
1137.69 2952.38 4186.17 -0.04865 0.998816
1136.74 2952.33 4187.13 -0.0459551 0.998944
1135.78 2952.29 4188.09 -0.0438071 0.99904
1134.82 2952.25 4189.05 -0.0430456 0.999073
1133.86 2952.2 4190.01 -0.0437002 0.999045
1132.9 2952.16 4190.97 -0.0457708 0.998952
1131.94 2952.12 4191.93 -0.0492578 0.998786
1130.98 2952.07 4192.89 -0.0541617 0.998532
1130.02 2952.02 4193.85 -0.0604824 0.998169
1129.06 2951.96 4194.81 -0.0682193 0.99767
1128.1 2951.9 4195.77 -0.0773705 0.997002
1127.15 2951.82 4196.73 -0.0874801 0.996166
1126.19 2951.74 4197.69 -0.0969276 0.995291
1125.23 2951.64 4198.65 -0.105351 0.994435
1124.28 2951.54 4199.61 -0.112753 0.993623
1123.33 2951.43 4200.57 -0.119134 0.992878
1122.37 2951.32 4201.53 -0.124498 0.99222
1121.42 2951.2 4202.49 -0.128846 0.991665
1120.47 2951.08 4203.45 -0.132182 0.991225
1119.51 2950.95 4204.41 -0.134508 0.990913
1118.56 2950.82 4205.37 -0.135824 0.990733
1117.61 2950.69 4206.34 -0.136133 0.990691
1116.66 2950.56 4207.3 -0.135433 0.990786
1115.71 2950.43 4208.26 -0.133726 0.991018
1114.75 2950.3 4209.22 -0.131085 0.991371
1113.8 2950.17 4210.18 -0.128311 0.991734
1112.85 2950.05 4211.14 -0.125881 0.992045
1111.9 2949.93 4212.1 -0.123801 0.992307
1110.94 2949.81 4213.06 -0.122072 0.992521
1109.99 2949.69 4214.02 -0.120695 0.99269
1109.04 2949.58 4214.98 -0.119669 0.992814
1108.08 2949.46 4215.94 -0.118996 0.992895
1107.13 2949.35 4216.9 -0.118674 0.992933
1106.18 2949.24 4217.86 -0.118704 0.99293
1105.22 2949.12 4218.82 -0.119087 0.992884
1104.27 2949.01 4219.78 -0.119822 0.992795
1103.32 2948.89 4220.74 -0.120909 0.992664
1102.36 2948.78 4221.7 -0.122342 0.992488
1101.41 2948.66 4222.66 -0.123833 0.992303
1100.46 2948.54 4223.62 -0.124961 0.992162
1099.51 2948.42 4224.58 -0.125691 0.992069
1098.55 2948.3 4225.54 -0.126025 0.992027
1097.6 2948.18 4226.5 -0.125961 0.992035
1096.65 2948.06 4227.46 -0.1255 0.992094
1095.7 2947.94 4228.42 -0.124642 0.992202
1094.74 2947.82 4229.38 -0.123387 0.992359
1093.79 2947.7 4230.34 -0.121736 0.992563
1092.84 2947.58 4231.3 -0.119687 0.992812
1091.88 2947.47 4232.26 -0.117241 0.993104
1090.93 2947.35 4233.22 -0.114398 0.993435
1089.98 2947.24 4234.19 -0.111158 0.993803
1089.02 2947.14 4235.15 -0.107804 0.994172
1088.06 2947.03 4236.11 -0.105426 0.994427
1087.11 2946.93 4237.07 -0.104283 0.994548
1086.15 2946.83 4238.03 -0.104377 0.994538
1085.2 2946.73 4238.99 -0.105706 0.994397
1084.24 2946.63 4239.95 -0.108272 0.994121
1083.28 2946.53 4240.91 -0.112074 0.9937
1082.33 2946.42 4241.88 -0.117113 0.993119
1081.38 2946.31 4242.84 -0.123389 0.992358
1080.42 2946.19 4243.8 -0.1309 0.991396
1079.47 2946.06 4244.76 -0.139645 0.990202
1078.52 2945.93 4245.72 -0.149621 0.988743
1077.57 2945.78 4246.67 -0.16082 0.986984
1076.63 2945.63 4247.63 -0.173125 0.9849
1075.68 2945.46 4248.59 -0.185279 0.982686
1074.74 2945.29 4249.55 -0.196489 0.980506
1073.8 2945.1 4250.51 -0.206746 0.978395
1072.86 2944.9 4251.47 -0.216052 0.976382
1071.93 2944.69 4252.43 -0.224413 0.974494
1070.99 2944.48 4253.39 -0.231834 0.972755
1070.06 2944.25 4254.35 -0.238321 0.971186
1069.12 2944.03 4255.31 -0.24388 0.969805
1068.19 2943.79 4256.27 -0.248516 0.968628
1067.26 2943.55 4257.23 -0.252234 0.967666
1066.33 2943.31 4258.19 -0.255038 0.966931
1065.4 2943.06 4259.15 -0.256932 0.96643
1064.47 2942.82 4260.12 -0.257916 0.966167
1063.54 2942.57 4261.08 -0.257994 0.966147
1062.61 2942.32 4262.04 -0.257164 0.966368
1061.68 2942.07 4263 -0.255426 0.966829
1060.75 2941.83 4263.96 -0.252778 0.967524
1059.82 2941.59 4264.92 -0.249491 0.968377
1058.89 2941.35 4265.89 -0.246337 0.969184
1057.96 2941.11 4266.85 -0.24345 0.969914
1057.03 2940.87 4267.81 -0.240831 0.970567
1056.1 2940.64 4268.77 -0.238482 0.971147
1055.16 2940.41 4269.73 -0.236402 0.971655
1054.23 2940.19 4270.69 -0.234594 0.972094
1053.3 2939.96 4271.65 -0.233056 0.972463
1052.36 2939.74 4272.61 -0.231791 0.972766
1051.43 2939.52 4273.57 -0.230797 0.973002
1050.49 2939.29 4274.53 -0.230076 0.973173
1049.56 2939.07 4275.49 -0.229628 0.973279
1048.63 2938.85 4276.45 -0.229452 0.97332
1047.69 2938.63 4277.41 -0.229549 0.973297
1046.76 2938.41 4278.37 -0.229919 0.97321
1045.82 2938.19 4279.33 -0.230562 0.973058
1044.89 2937.97 4280.29 -0.231478 0.97284
1043.95 2937.75 4281.25 -0.232652 0.97256
1043.02 2937.52 4282.21 -0.233853 0.972272
1042.09 2937.3 4283.17 -0.234886 0.972023
1041.15 2937.07 4284.13 -0.235746 0.971815
1040.22 2936.85 4285.09 -0.236431 0.971648
1039.29 2936.62 4286.05 -0.236943 0.971524
1038.36 2936.39 4287.01 -0.237281 0.971441
1037.42 2936.17 4287.97 -0.237445 0.971401
1036.49 2935.94 4288.93 -0.237436 0.971403
1035.56 2935.71 4289.89 -0.237253 0.971448
1034.62 2935.48 4290.85 -0.236897 0.971535
1033.69 2935.25 4291.81 -0.236367 0.971664
1032.76 2935.03 4292.77 -0.235664 0.971835
1031.82 2934.8 4293.73 -0.234787 0.972047
1030.89 2934.58 4294.69 -0.233736 0.9723
1029.96 2934.35 4295.65 -0.232511 0.972594
1029.02 2934.13 4296.61 -0.231112 0.972927
1028.09 2933.91 4297.57 -0.229539 0.9733
1027.15 2933.69 4298.53 -0.227894 0.973686
1026.22 2933.47 4299.5 -0.226576 0.973993
1025.28 2933.25 4300.46 -0.225681 0.974201
1024.35 2933.03 4301.42 -0.225208 0.974311
1023.41 2932.82 4302.38 -0.225159 0.974322
1022.47 2932.6 4303.34 -0.225533 0.974236
1021.54 2932.38 4304.3 -0.226329 0.974051
1020.6 2932.17 4305.26 -0.227549 0.973767
1019.67 2931.95 4306.22 -0.229191 0.973382
1018.73 2931.73 4307.18 -0.231255 0.972893
1017.8 2931.5 4308.14 -0.233741 0.972299
1016.87 2931.28 4309.1 -0.236647 0.971596
1015.93 2931.05 4310.06 -0.239975 0.970779
1015 2930.82 4311.02 -0.243721 0.969845
1014.07 2930.59 4311.98 -0.247886 0.968789
1013.14 2930.35 4312.94 -0.252467 0.967606
1012.21 2930.11 4313.9 -0.257463 0.966288
1011.28 2929.86 4314.86 -0.262857 0.964835
1010.36 2929.61 4315.82 -0.268244 0.963351
1009.43 2929.35 4316.78 -0.273174 0.961965
1008.51 2929.09 4317.74 -0.277625 0.96069
1007.59 2928.82 4318.7 -0.281598 0.959532
1006.66 2928.55 4319.66 -0.285097 0.958499
1005.74 2928.28 4320.62 -0.288122 0.957594
1004.82 2928 4321.58 -0.290674 0.956822
1003.91 2927.72 4322.54 -0.292755 0.956187
1002.99 2927.44 4323.5 -0.294367 0.955692
1002.07 2927.16 4324.46 -0.29551 0.95534
1001.15 2926.87 4325.42 -0.296184 0.955131
1000.23 2926.59 4326.38 -0.29639 0.955067
999.317 2926.31 4327.34 -0.296129 0.955148
998.399 2926.02 4328.31 -0.2954 0.955374
997.481 2925.74 4329.27 -0.294268 0.955723
